samp_id,sc_id,mc_id,day,treatment,mc_round,age,final_fecal_volume_mL,gene_count_per_microlitre_feces,qpcr_complete,genecount_1µL_qpcr,genecount_total_predf,genecount_total,total_seq,Enterobacteriaceae_ng,Enterococcus,Pseudomonas,Paenibacillus,Cellulosimicrobium,Stenotrophomonas,Bombilactobacillus,Priestia,Mixta,Lactobacillus,Rhizobium,Delftia,Bifidobacterium,Snodgrassella,Sphingomonas,Lysinibacillus,Curtobacterium,Roseomonas,Sphingobacterium,Paracoccus,Comamonadaceae_ng,Apilactobacillus,Dermacoccus,Schmidhempelia,Bombiscardovia,Schmidhempelia,Stenotrophomonas,Rhodococcus,Delftia,Dermacoccus,Methylorubrum,Meiothermus,Stenotrophomonas,Roseomonas,Acinetobacter,Commensalibacter,Arsenophonus,Comamonas,Klebsiella,Enterococcus,Acetobacter,Sphingobium,Brevundimonas,Lachnoclostridium,Leucobacter
M52D3,4,52,3,1 ng/mL,4,3,0.122699094,689842.9305,yes,112857.4701,5642873.505,84643102.57,25243,0,0,0,0,0,0,1113239.713,1854.024926,0,5470572.194,0,0,7617549.86,1650579.076,0,0,0,0,0,0,0,0,7823.985186,0,890810.5305,4877968.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M52D5,4,52,5,1 ng/mL,4,3,0.090693257,710238.338,yes,85885.10416,4294255.208,64413828.12,24507,0,0,0,0,0,0,773402.2445,0,0,2347158.505,0,0,6301019.954,1907550.317,0,0,0,0,0,0,0,0,11389.67456,0,542597.8983,5000502.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M52D8,4,52,8,1 ng/mL,4,3,0.062570348,3122044.779,yes,260463.2377,13023161.89,195347428.3,20960,11459.04812,0,0,0,0,0,2632903.09,0,0,14562996.47,0,0,16020343.04,3623154.22,0,0,0,0,0,0,0,0,0,0,1540001.832,10638792.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M53D0,4,53,0,10 ng/mL,4,3,0.094243617,407488.675,yes,51204.27549,2560213.775,38403206.62,23787,0,0,0,0,0,0,552953.2173,0,0,2690105.541,0,0,2195280.407,869387.7672,0,0,0,0,0,0,0,0,2152.614941,0,216878.368,2954465.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M53D14,4,53,14,10 ng/mL,4,3,0.130537679,304102.7137,yes,52929.14991,2646457.496,39696862.43,22005,1211780.436,0,0,0,0,0,475803.1097,0,0,2316608.914,0,0,2321895.889,616965.5495,0,0,0,0,0,0,0,0,0,0,212917.6143,2481392.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M53D3,4,53,3,10 ng/mL,4,3,0.044461421,5887011.861,yes,348993.217,17449660.85,261744912.8,28715,0,0,0,0,0,0,4500663.466,0,0,16043621.41,0,0,14956703.5,10610171.62,0,0,0,0,0,0,0,0,0,0,1506170.884,17503592.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M53D5,4,53,5,10 ng/mL,4,3,0.117750249,1094464.285,yes,171831.2561,8591562.807,128873442.1,24899,0,0,0,0,0,0,3949172.114,0,0,6565659.171,0,0,5996523.135,4861415.339,0,0,0,0,0,0,0,0,20703.3896,0,768602.3149,9975153.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M53D8,4,53,8,10 ng/mL,4,3,0.144212077,380030.8206,yes,73073.37862,3653668.931,54805033.96,30392,1687241.533,0,0,0,0,0,1299708.094,0,0,1500500.157,0,0,4340307.146,1799665.167,0,0,0,0,0,0,0,0,0,0,207414.9434,2972693.425,0,0,0,0,0,27049.07932,0,0,0,0,0,0,0,0,0,0,0,0,0
M54D0,4,54,0,100 ng/mL,4,3,0.105711044,548956.2157,yes,77374.31289,3868715.645,58030734.67,21823,0,0,0,0,0,0,368292.9426,0,0,2695266.75,0,0,3137483.201,3893667.386,0,0,0,0,0,0,0,0,0,0,534113.4872,4047898.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M54D14,4,54,14,100 ng/mL,4,3,0.140165531,182365.2327,yes,34081.75957,1704087.978,25561319.68,20675,887478.9674,0,0,0,0,0,1047179.574,0,0,1434001.216,0,0,1459103.401,463936.4056,0,0,0,0,0,0,0,0,824.226457,0,164491.5242,743040.0526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M54D3,4,54,3,100 ng/mL,4,3,0.172485738,1096727.106,yes,252226.3791,12611318.95,189169784.3,27034,0,0,0,0,0,0,3066644.142,1658.164308,0,13525575.24,0,0,9571623.483,4506374.983,0,0,0,0,0,0,0,0,34987.393,0,1030100.678,14685954.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M54D5,4,54,5,100 ng/mL,4,3,0.187750459,710401.451,yes,177837.598,8891879.902,133378198.5,25421,0,0,0,0,0,0,4.60E+06,0,0,8793201.744,0,0,9321292.735,3565181.774,0,0,0,0,0,0,0,0,27982.79051,0,1125916.814,6056086.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M54D8,4,54,8,100 ng/mL,4,3,0.074719621,731750.9177,yes,72901.53498,3645076.749,54676151.24,23187,2648942.814,0,0,0,0,0,884269.4933,0,0,1885471.198,0,0,4262904.78,1346447.683,0,0,0,0,0,0,0,0,1572.03412,0,684138.6746,1967204.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M55D0,4,55,0,800 ng/mL,4,3,0.058112667,1888812.775,yes,146351.9304,7317596.52,109763947.8,29694,0,0,0,0,0,0,465759.329,0,0,8889860.547,0,0,5971017.253,1442560.116,0,0,0,0,0,0,0,0,0,0,1391344.53,8950156.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M55D14,4,55,14,800 ng/mL,4,3,0.111901819,1489295.444,yes,222206.4923,11110324.61,166654869.2,22792,6624243.127,0,0,0,0,0,1694553.626,0,0,6194127.911,0,0,17258930.65,5619264.088,0,0,0,0,0,0,0,0,0,0,1908021.369,3262975.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M55D3,4,55,3,800 ng/mL,4,3,0.113314399,1870980.889,yes,282678.7667,14133938.34,212009075,27474,0,0,0,0,0,0,3019165.426,0,0,6341680.364,0,0,7524378.111,2978652.665,0,0,0,0,0,0,0,0,0,0,1543343.356,32136266.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M55D5,4,55,5,800 ng/mL,4,3,0.027940016,4514183.682,yes,168168.4858,8408424.288,126126364.3,26330,0,0,0,0,0,0,2245413.349,1135.117354,0,7762908.284,0,0,9741542.614,2231042.7,0,0,0,0,0,0,0,0,15967.38751,0,818242.7316,9018777.524,0,0,0,0,0,4790.216254,0,0,0,0,0,0,0,0,0,0,0,0,0
M55D8,4,55,8,800 ng/mL,4,3,0.147637795,154635.6053,yes,30440.07974,1522003.987,22830059.8,26584,51210.60304,0,0,0,0,0,239172.8718,0,0,1198594.468,0,0,2086884.249,1089374.47,0,0,0,0,0,0,0,0,0,0,278277.2842,960770.7394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M57D0,5,57,0,Control,5,1,0.154767609,1062139.245,yes,219179.6686,10958983.43,164384751.4,26818,6143459.287,0,0,0,0,0,11425653.55,0,0,3704271.594,0,0,10781176,5352710.29,0,0,0,0,0,0,0,0,0,683455.1249,983899.6724,2090208.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M57D14,5,57,14,Control,5,1,0.166266531,1094802.232,yes,242705.2922,12135264.61,182028969.2,26166,11435785.68,0,0,0,0,0,907849.1419,0,0,2523592.473,0,0,15570051.88,9843728.191,0,0,0,0,0,0,0,0,0,986111.9966,1331625.502,3013989.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M57D3,5,57,3,Control,5,1,0.164729459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M57D5,5,57,5,Control,5,1,0.09944212,519180.8874,yes,68837.93081,3441896.541,51628448.11,23365,3404580.045,0,0,0,0,0,321503.9247,0,0,317807.5383,0,0,7303122.081,814808.0543,0,0,0,0,0,0,0,0,0,197211.1721,652462.8666,573956.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M57D8,5,57,8,Control,5,1,0.155222584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M58D0,5,58,0,DMSO,5,1,0.192921453,1872424.097,yes,481641.0367,24082051.83,361230777.5,28969,42928004.65,0,0,0,0,0,4432929.73,0,0,5162296.492,0,0,18221289.66,6496642.426,0,0,0,0,0,0,0,0,0,1016269.421,2889941.721,2858647.35,0,0,0,0,0,0,7166.413798,0,0,0,0,0,0,0,0,0,0,0,0
M58D14,5,58,14,DMSO,5,1,0.264520525,2794286.45,yes,985528.1583,49276407.91,739146118.7,27701,140692742.7,0,0,0,0,0,587026.3365,0,0,1207872.892,0,0,7291754.149,4262611.133,0,0,0,0,0,0,0,0,0,0,950510.8201,200122.5181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M58D3,5,58,3,DMSO,5,1,0.148156706,1336475.968,yes,264010.5027,13200525.13,198007877,26123,7331310.178,0,0,0,0,0,2766637.637,0,0,7834049.771,0,0,14718070.64,6643720.23,0,0,0,0,0,0,0,0,0,1925276.625,2241417.299,6145346.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M58D5,5,58,5,DMSO,5,1,0.1364301,1900029.031,yes,345628.201,17281410.05,259221150.7,27336,17696646.78,0,0,0,0,0,2441814.701,0,0,7699389.286,0,0,19256014.32,7069409.104,0,0,0,0,0,0,0,0,0,1706899.603,2315750.704,5262940.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M58D8,5,58,8,DMSO,5,1,0.180515279,2331082.716,yes,561061.3958,28053069.79,420796046.8,29066,60412895.06,0,0,0,0,0,1704697.385,0,0,3080141.345,0,0,18250912.47,6608869.332,0,0,0,0,0,0,0,0,0,821584.5041,1907518.868,2312742.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M59D0,5,59,0,1 ng/mL,5,1,0.136227358,1376127.347,yes,249954.9236,12497746.18,187466192.7,25081,794924.0756,0,0,0,0,0,5723545.185,0,0,11994461.71,0,0,15958919.29,2793568.431,0,0,0,0,0,0,0,0,0,2081628.915,2101181.109,6214988.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M59D14,5,59,14,1 ng/mL,5,1,0.083767216,656823.2106,yes,73360.33568,3668016.784,55020251.76,23186,5257544.503,0,0,0,0,0,444936.479,0,0,2156202.469,0,0,2628109.292,580197.1655,0,0,0,0,0,0,0,0,0,298404.0686,535706.0745,897585.1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M59D3,5,59,3,1 ng/mL,5,1,0.086304486,875408.8776,yes,100735.6176,5036780.881,75551713.22,28926,13722625,0,0,0,0,0,292532.3805,0,0,620191.0177,0,0,817296.0857,136471.5906,0,0,0,0,0,0,0,0,0,58114.6989,105372.6554,163896.5036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M59D5,5,59,5,1 ng/mL,5,1,0.105596936,2546421.53,yes,358525.7484,17926287.42,268894311.3,21965,46200797.54,0,0,0,0,0,1634299.626,0,0,3000032.087,0,0,3639497.02,498859.247,0,0,0,0,0,0,0,0,0,425407.5392,509643.2358,1328250.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M59D8,5,59,8,1 ng/mL,5,1,0.097963143,2228426.764,yes,291071.5863,14553579.32,218303689.7,25236,38804879.29,0,0,0,0,0,629322.9297,0,0,813430.6315,0,0,4883758.443,270327.6966,0,0,0,0,0,0,0,0,0,211936.9172,716542.5107,650949.1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M5D0,1,5,0,100 ng/mL,1,1,0.108206768,704740.4714,yes,101676.9182,5083845.912,76257688.69,22145,0,0,0,0,0,0,728313.4494,0,0,6470496.204,0,0,3220196.167,1205246.822,0,0,0,0,0,0,0,0,0,0,1271014.422,5848029.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M5D14,1,5,14,100 ng/mL,1,1,0.139821081,6010414.193,yes,1120510.146,56025507.32,840382609.7,24441,8278966.596,250183.0004,106938313.4,13630.9393,0,0,4143288.168,0,29472.09807,5384017.534,0,0,4264458.714,1340981.303,0,0,0,0,0,0,0,0,0,0,1947942.328,1315193.112,0,0,0,0,0,0,0,0,18120951.59,0,0,0,207081.3466,0,0,0,0,0,0
M5D3,1,5,3,100 ng/mL,1,1,0.139594037,1467691.903,yes,273174.717,13658735.85,204881037.8,25064,0,0,0,0,0,0,4344648.537,0,0,22871263.14,0,0,4686116.434,2875315.389,0,0,0,0,0,0,0,0,0,0,3220610.063,10434513.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M5D5,1,5,5,100 ng/mL,1,1,0.133049714,688080.7795,yes,122065.2679,6103263.394,91548950.92,22217,0,0,0,0,0,0,4.09E+06,0,0,5634975.403,0,0,4217191.372,2681526.746,0,0,0,0,0,0,0,0,0,0,2368059.504,4381303.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M5D8,1,5,8,100 ng/mL,1,1,0.151970891,575725.2922,yes,116657.9808,5832899.042,87493485.63,26005,1378.888369,0,0,0,0,0,1902617.415,0,0,6728281.81,0,0,2676434.291,2594019.505,0,0,0,0,0,0,0,0,0,0,2049015.948,5624581.216,0,0,0,0,0,0,0,0,88380.55204,0,5352.592947,0,0,0,0,0,0,0,0
M60D0,5,60,0,10 ng/mL,5,1,0.157208707,2291348.639,yes,480293.2759,24014663.79,360219956.9,25133,3724113.135,0,0,0,0,0,38439896.69,0,0,7779684.047,0,0,10273812.3,18965545.61,0,0,0,0,0,0,0,0,0,1780819.221,5037921.758,5371122.796,0,0,0,0,0,0,16474.16287,0,0,0,0,0,0,0,0,0,0,0,0
M60D14,5,60,14,10 ng/mL,5,1,0.221265512,742843.1079,yes,219154.0808,10957704.04,164365560.6,25289,30568904.97,0,0,0,0,0,170611.5751,0,0,378468.1398,0,0,1904955.139,485836.7371,0,0,0,0,0,0,0,0,0,248605.4169,256632.1327,697070.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M60D3,5,60,3,10 ng/mL,5,1,0.099198835,2984476.683,yes,394742.1466,19737107.33,296056610,21643,7627215.563,0,0,0,0,0,25778250.77,0,0,8502991.76,0,0,20428267.14,5095462.14,0,0,0,0,0,0,0,0,0,1333711.565,2512726.094,3700194.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M60D5,5,60,5,10 ng/mL,5,1,0.127430933,1486327.127,yes,252538.7366,12626936.83,189404052.5,31891,17367019.03,0,0,0,0,0,5422404.44,0,0,3220071.235,0,0,11425200.48,3319960.648,0,0,0,0,0,0,0,0,0,806233.7206,1215860.049,2482546.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M60D8,5,60,8,10 ng/mL,5,1,0.109511385,8547791.3,yes,1248107.285,62405364.26,936080463.9,35289,168054967.2,0,0,0,0,0,3169871.975,0,0,3220249.889,0,0,19117928.6,1883355.046,0,0,0,0,0,0,0,0,0,709573.7977,1764613.719,2374088.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M61D0,5,61,0,100 ng/mL,5,1,0.17629498,1331524.146,yes,312988.0302,15649401.51,234741022.7,24925,3859792.857,0,0,0,0,0,3044334.433,0,0,6662288.376,0,0,14918736.88,20340297.82,0,0,0,0,0,0,0,0,0,2071936.824,2736444.005,6406522.824,0,0,0,0,0,9417.891989,0,0,0,0,0,0,0,0,0,0,0,0,0
M61D14,5,61,14,100 ng/mL,5,1,0.204586917,5013642.617,yes,1367634.248,68381712.38,1025725686,27596,53331939.68,0,13009276.33,0,0,0,799141.3431,0,0,9223508.139,3818307.07,10214140.48,13974786.76,1198712.015,0,0,0,0,32807982.46,0,0,0,0,0,1132628.754,622586.7709,19834339.98,0,0,0,0,0,75032977.24,0,965293.9087,0,0,0,0,0,0,0,0,0,0
M61D3,5,61,3,100 ng/mL,5,1,0.158628814,898978.5979,yes,190138.545,9506927.252,142603908.8,26748,2361978.728,0,0,0,0,0,919664.0517,0,0,4977057.136,0,0,12854563.69,10357549.85,0,0,0,0,0,0,0,0,0,775716.6358,1370600.931,3169508.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M61D5,5,61,5,100 ng/mL,5,1,0.200398974,2700410.767,yes,721546.0627,36077303.13,541159547,28706,68646792.6,0,0,0,0,0,3.30E+06,0,0,8704407.784,0,0,23878936.73,14709110.86,0,0,0,0,0,0,0,0,0,428878.276,2257360.418,1281921.87,32503.16203,0,0,0,0,0,0,0,11254.82626,0,0,0,0,0,0,0,0,0,0
M61D8,5,61,8,100 ng/mL,5,1,0.208781461,1687796.468,yes,469840.8165,23492040.82,352380612.4,30039,41665869.56,0,4255524.153,0,0,0,689182.7421,0,0,3970600.306,0,30500.022,12949643.17,2114471.405,0,0,0,0,78068.16585,0,0,0,0,134903.896,1087487.706,348990.4466,2582117.845,0,0,0,0,0,8852012.411,0,978731.4181,0,0,0,0,0,0,0,0,0,0
M62D0,5,62,0,800 ng/mL,5,1,0.130175816,605945.8553,yes,105172.6615,5258633.077,78879496.16,23790,1023233.698,0,49970.02096,0,0,0,460047.505,0,0,1424504.784,0,0,5920390.549,3197122.914,0,0,0,0,0,0,0,0,0,1860912.867,1182537.133,5460059.272,23819.38652,0,0,0,0,0,61930.37775,0,0,0,0,0,0,0,0,0,0,0,0
M62D14,5,62,14,800 ng/mL,5,1,0.141422222,708491.3275,yes,133595.2237,6679761.186,100196417.8,27414,6163210.866,0,673959.8344,0,0,0,459608.2076,0,0,1384513.854,63130.72659,0,7249505.338,5511643.601,0,0,0,0,0,0,0,0,0,373717.2081,1041578.358,998711.2761,203752.1796,0,0,0,0,0,784550.9365,0,0,0,0,0,0,0,0,0,0,0,0
M62D3,5,62,3,800 ng/mL,5,1,0.151122141,2255204.152,yes,454415.0398,22720751.99,340811279.8,28692,2818654.688,0,0,0,0,0,5015598.873,0,0,18308664.49,0,0,38306524.14,14631057.21,0,0,0,0,0,0,0,0,0,1407574.783,4460723.209,3976250.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M62D5,5,62,5,800 ng/mL,5,1,0.193881076,861003.8032,yes,222576.4585,11128822.92,166932343.8,20662,15001146.16,0,2011204.046,0,0,0,1611799.554,0,0,4001362.992,0,0,10168141.02,3395282.055,0,0,0,0,0,0,0,0,0,377702.4149,1567294.605,971523.2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M62D8,5,62,8,800 ng/mL,5,1,0.191509742,1034929.742,yes,264265.5037,13213275.19,198199127.8,30938,825734.282,0,0,0,0,0,2130105.684,0,0,10081406.18,0,0,17274013.02,8991288.27,0,0,0,0,0,0,0,0,0,2514485.69,1913651.368,7162280.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M6D0,1,6,0,800 ng/mL,1,1,0.109301548,1874291.852,yes,273150.6678,13657533.39,204863000.8,22931,5492.133567,0,0,0,0,0,7397259.814,0,0,15972542.92,0,0,11321624.67,955926.1007,0,0,0,0,0,0,0,0,0,0,5137944.541,11031119.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M6D14,1,6,14,800 ng/mL,1,1,0.196714129,665181.9611,yes,174467.5868,8723379.342,130850690.1,24475,0,0,0,0,0,0,4587125.314,0,0,10878510.24,0,0,3297687.658,5983846.156,0,0,0,0,0,0,0,0,0,0,1895297.723,5074975.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M6D3,1,6,3,800 ng/mL,1,1,0.0733869,1171465.559,yes,114626.9678,5731348.39,85970225.86,22012,0,0,0,0,0,0,1574936.109,0,0,7650489.815,0,0,3546713.569,1397230.988,0,0,0,0,0,0,0,0,0,0,1268903.303,5533269.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M6D5,1,6,5,800 ng/mL,1,1,0.111434185,878618.3436,yes,130544.1587,6527207.936,97908119.04,23337,0,0,0,0,0,0,2610589.507,0,0,9456921.688,0,0,3258051.696,1064583.494,0,0,0,0,0,0,0,0,0,0,1852819.59,5520101.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M6D8,1,6,8,800 ng/mL,1,1,0.153863819,1839417.51,yes,377359.7373,18867986.86,283019802.9,26228,0,0,0,0,0,0,7003197.028,0,0,21565958.68,0,0,9274212.519,10345632.03,0,0,0,0,0,0,0,0,0,0,5418531.344,16326405.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M71D0,5,71,0,Control,6,3,0.209622324,728028.1985,yes,203481.2838,10174064.19,152610962.9,22910,4717528.754,0,0,0,0,0,1114106.651,0,0,5822491.739,0,0,11990385.52,3438909.188,0,0,0,0,0,0,0,0,0,2604578.186,903424.3475,7650532.129,0,0,0,0,0,0,0,0,3976.905025,0,0,0,0,0,0,0,0,0,0
M71D14,5,71,14,Control,6,3,0.13814595,1086367.946,yes,200103.1094,10005155.47,150077332,22708,3311275.039,80146.53121,261313.5862,0,0,0,391583.6507,0,0,4355689.22,0,15861.61319,12203839.18,13667426.58,0,0,0,0,0,0,0,0,0,692293.4883,1137429.98,2063662.442,0,0,0,0,0,0,62671.60385,0,0,0,0,0,0,0,0,0,0,0,0
M71D3,5,71,3,Control,6,3,0.178814602,481917.81,yes,114898.5885,5744929.427,86173941.4,23786,4136621.907,102062.6155,1379137.231,3231.514262,0,0,260847.7235,0,0,2567328.337,0,89122.96879,5558354.123,2694520.688,0,2184.342411,12938.87526,0,0,0,0,0,0,108686.5389,730796.5197,311568.1112,501790.3903,0,0,0,0,0,1772923.306,0,425553.8038,0,0,0,0,28388.28473,0,0,0,0,0
M71D5,5,71,5,Control,6,3,0.154507743,4105100.788,yes,845693.1433,42284657.17,634269857.5,24919,6498927.299,2179673.099,30543915.45,156402.5863,0,0,458158.806,0,0,4713567.049,0,15979558.46,15944596.43,5332458.599,0,17538.8454,419559.23,0,0,0,0,0,0,279985.9018,1878953.404,1043583.7,11834304.33,0,3242745.747,0,0,0,44257957.99,0,303919.5849,0,0,0,1162482.792,717060.179,0,0,0,0,0
M71D8,5,71,8,Control,6,3,0.188980457,2250350.673,yes,567029.7314,28351486.57,425272298.6,17225,5276820.859,188854.3035,5502550.541,0,0,0,1530733.404,0,0,13955013.31,0,740677.455,31621514.47,23028896.21,0,0,0,0,8647.699927,0,0,0,0,4783541.809,3306028.155,13603775.72,723650.4311,0,0,0,0,0,2454735.62,0,7369.905461,0,0,0,0,0,0,0,0,0,0
M71FECAL,5,71,Gut,Control,6,3,0.13814595,1086367.946,yes,200103.1094,10005155.47,150077332,22708,3311275.039,80146.53121,261313.5862,0,0,0,391583.6507,0,0,4355689.22,0,15861.61319,12203839.18,13667426.58,0,0,0,0,0,0,0,0,0,692293.4883,1137429.98,2063662.442,0,0,0,0,0,0,62671.60385,0,0,0,0,0,0,0,0,0,0,0,0
M71GUT,5,71,Gut,Control,,,,,yes,473393.9437,47339394.37,7100909156,15870,22005358.06,0,0,0,0,0,131995475.3,0,0,459687111.4,0,0,686078178.4,399565965.8,0,0,0,0,0,0,0,0,0,18456993.74,24580519.32,54364239.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M72D0,5,72,0,DMSO,6,3,0.118242239,2145253.4,yes,338212.7536,16910637.68,253659565.2,25808,9119761.688,18337.17301,0,0,0,0,2422779.112,0,0,15851336.44,0,0,16080137.6,3575196.308,0,0,0,0,0,0,0,0,0,3054274.239,2914868.908,8867961.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M72D14,5,72,14,DMSO,6,3,0.175520413,1207301.482,yes,282541.4062,14127070.31,211906054.7,25557,1654903.348,360433.0642,0,0,0,0,700632.3522,0,0,5380949.5,0,0,14401825.54,14765101.82,0,0,116172.1968,0,0,0,0,9949.794509,0,1581605.021,2249026.895,4811147.169,0,0,0,0,0,0,0,0,5170435.496,0,0,0,0,0,0,0,0,0,0
M72D3,5,72,3,DMSO,6,3,0.187831704,437574.1584,yes,109587.0664,5479353.32,82190299.8,20245,2826041.323,0,0,0,0,0,574459.2376,0,0,3500100.688,0,0,4437720.356,3887241.886,0,0,0,0,0,0,0,0,0,1075842.402,733548.7079,3187944.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M72D5,5,72,5,DMSO,6,3,0.141518537,1087230.397,yes,205151.0069,10257550.35,153863255.2,27859,3480123.751,277176.8175,0,2736.829308,0,0,874003.373,0,0,4035374.031,0,0,11803807.68,12753821.81,0,0,59174.24395,0,0,0,0,0,0,944420.6996,1116437.393,2720042.13,0,0,0,0,0,13807.30386,0,0,576198.0262,0,0,0,0,102009.3001,0,0,0,0,11602.77635
M72D8,5,72,8,DMSO,6,3,0.152737117,1513338.237,yes,308190.559,15409527.95,231142919.3,30129,6833853.99,14313.00779,0,0,0,0,749916.0422,0,0,5726996.055,0,0,16622179.92,20171015.3,0,0,8430.493474,0,0,0,0,0,0,1657103.46,1333506.059,4936787.452,0,0,0,0,0,0,0,0,199237.1581,0,0,0,0,0,0,0,0,0,0
M73D0,5,73,0,1 ng/mL,6,3,0.146190864,2096971.663,yes,408744.1322,20437206.61,306558099.2,21537,8321651.71,0,0,0,0,0,1458987.093,0,0,14998440.09,0,0,24787713.17,13127325.39,0,0,0,0,0,0,0,0,0,2857479.621,1857142.648,9102656.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M73D14,5,73,14,1 ng/mL,6,3,0.158627839,703499.6417,yes,148792.8372,7439641.86,111594627.9,25580,356694.0254,0,0,0,0,0,297745.6267,0,0,5717125.53,0,0,9391978.615,6517684.689,0,0,0,0,0,0,0,0,0,1300046.866,1230133.351,3866330.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M73D3,5,73,3,1 ng/mL,6,3,0.135646078,704824.9366,yes,127475.6511,6373782.555,95606738.33,27127,2156536.015,0,0,0,0,0,496942.1709,0,0,5325053.731,0,0,8289248.915,5087489.458,0,0,0,0,0,0,0,0,0,437908.2606,889422.5521,1350731.091,0,0,0,0,0,0,5063.805401,0,0,0,4005.009726,0,0,0,0,0,0,0,0
M73D5,5,73,5,1 ng/mL,6,3,0.205071665,1348035.899,yes,368591.955,18429597.75,276443966.3,31475,8189039.225,0,0,0,0,0,2362618.82,0,0,11831708.13,0,0,22964959.71,15613924.13,0,0,4825.807892,0,0,0,0,0,0,1558977.067,2702742.115,4512250.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M73D8,5,73,8,1 ng/mL,6,3,0.180966859,2129277.524,yes,513771.5538,25688577.69,385328665.4,31334,28576478.7,128480.9421,104659.2281,0,0,0,5850517.375,0,0,6776255.678,0,0,20942614.23,22707263.06,0,0,0,0,0,0,0,0,0,1112920.316,3193117.77,3145075.879,0,0,0,0,0,0,42405.08744,0,7341.776333,0,0,0,0,548338.2909,0,0,0,0,36169.08565
